,user_id,plan,start_date,end_date,status
S54888,U10444,Standard,3/7/2023,,Active
S54889,U43349,Premium,1/15/2025,,Active
S54890,U26933,Standard,8/12/2023,4/14/2025,Cancelled
S54891,U20522,Basic,2/21/2024,3/6/2025,Expired
S54892,U46448,Basic,2/25/2024,,Active
S54893,U10091,Premium,9/21/2021,,Active
S54894,U26885,Basic,4/26/2022,4/29/2025,Cancelled
S54895,U20303,Standard,9/22/2020,7/12/2022,Expired
S54896,U5488,Premium,9/15/2021,10/24/2024,Cancelled
S54897,U7955,Basic,1/15/2020,3/13/2022,Cancelled
S54898,U46075,Basic,1/22/2020,7/8/2025,Cancelled
S54899,U28820,Premium,5/26/2021,10/11/2023,Cancelled
S54900,U12754,Standard,4/4/2021,,Active
S54901,U35135,Basic,5/12/2025,,Active
S54902,U44552,Standard,11/6/2022,,Active
S54903,U3792,Basic,3/1/2022,10/28/2025,Cancelled
S54904,U32179,Standard,1/10/2026,,Active
S54905,U26799,Basic,9/28/2022,8/30/2025,Cancelled
S54906,U40022,Basic,9/5/2023,,Active
S54907,U39262,Basic,7/10/2023,,Active
S54908,U30312,Standard,4/19/2021,5/28/2025,Expired
S54909,U46891,Standard,5/25/2020,8/12/2021,Cancelled
S54910,U37979,Basic,5/24/2021,6/10/2021,Cancelled
S54911,U30059,Basic,2/3/2022,,Active
S54912,U43925,Standard,2/11/2021,6/23/2025,Cancelled
S54913,U22869,Basic,10/15/2022,3/8/2025,Cancelled
S54914,U49510,Basic,1/11/2023,10/18/2025,Expired
S54915,U3386,Standard,9/19/2020,8/12/2024,Expired
S54916,U8309,Standard,4/12/2022,12/18/2025,Expired
S54917,U9142,Standard,6/15/2023,4/29/2024,Cancelled
S54918,U22927,Basic,4/4/2025,,Active
S54919,U1975,Premium,10/21/2022,,Active
S54920,U44126,Standard,12/29/2023,3/24/2025,Cancelled
S54921,U44452,Premium,1/31/2020,8/27/2021,Cancelled
S54922,U34792,Standard,11/2/2024,2/2/2025,Expired
S54923,U48798,Basic,2/10/2022,8/24/2023,Cancelled
S54924,U804,Standard,5/8/2023,1/5/2025,Cancelled
S54925,U48151,Standard,12/1/2024,,Active
S54926,U33162,Basic,8/2/2023,2/20/2024,Cancelled
S54927,U4317,Basic,6/25/2020,,Active
S54928,U25449,Basic,8/1/2024,10/10/2024,Expired
S54929,U22263,Standard,10/6/2021,,Active
S54930,U28528,Basic,5/1/2020,,Active
S54931,U38667,Basic,3/23/2021,8/29/2024,Expired
S54932,U5721,Standard,2/1/2023,,Active
S54933,U28227,Premium,5/2/2024,2/21/2025,Cancelled
S54934,U40979,Standard,2/6/2022,4/13/2023,Cancelled
S54935,U35922,Premium,6/7/2022,,Active
S54936,U2581,Basic,2/9/2021,5/14/2025,Expired
S54937,U37666,Basic,3/17/2020,1/20/2021,Expired
S54938,U23774,Standard,8/31/2021,8/25/2022,Expired
S54939,U47796,Standard,11/18/2020,,Active
S54940,U36050,Standard,9/23/2023,,Active
S54941,U26487,Basic,12/5/2021,7/10/2022,Cancelled
S54942,U31879,Premium,6/24/2022,6/10/2024,Cancelled
S54943,U13699,Standard,9/24/2021,3/16/2022,Cancelled
S54944,U38843,Basic,7/7/2025,,Active
S54945,U17531,Standard,6/5/2021,,Active
S54946,U30909,Basic,12/27/2024,1/7/2026,Cancelled
S54947,U1650,Premium,4/1/2024,10/27/2025,Cancelled
S54948,U27118,Premium,5/2/2020,12/29/2024,Cancelled
S54949,U1388,Basic,9/6/2025,,Active
S54950,U14267,Standard,2/14/2021,8/4/2023,Cancelled
S54951,U38451,Basic,9/21/2022,9/11/2023,Cancelled
S54952,U11205,Premium,10/17/2022,11/25/2022,Cancelled
S54953,U23812,Basic,9/2/2024,,Active
S54954,U6809,Premium,1/14/2024,4/16/2025,Cancelled
S54955,U9246,Standard,9/10/2025,11/26/2025,Cancelled
S54956,U35988,Standard,3/9/2020,7/16/2022,Expired
S54957,U35117,Basic,7/10/2022,4/8/2024,Cancelled
S54958,U43566,Premium,2/5/2020,,Active
S54959,U20666,Standard,7/26/2025,,Active
S54960,U25376,Basic,7/12/2020,1/21/2022,Cancelled
S54961,U23832,Standard,2/1/2022,12/19/2022,Expired
S54962,U40898,Basic,3/29/2022,,Active
S54963,U15532,Standard,2/24/2021,12/26/2023,Cancelled
S54964,U48200,Standard,6/9/2024,6/16/2024,Cancelled
S54965,U39544,Standard,3/9/2023,12/17/2025,Expired
S54966,U13055,Standard,12/13/2022,,Active
S54967,U41020,Basic,7/5/2024,6/3/2025,Cancelled
S54968,U23390,Standard,10/7/2020,,Active
S54969,U25443,Basic,7/22/2022,3/27/2024,Cancelled
S54970,U41892,Premium,2/5/2020,4/30/2025,Cancelled
S54971,U4999,Basic,2/19/2022,,Active
S54972,U49891,Basic,7/17/2025,8/23/2025,Cancelled
S54973,U6702,Basic,1/16/2024,,Active
S54974,U35250,Basic,1/7/2020,4/8/2020,Expired
S54975,U48865,Basic,2/12/2020,,Active
S54976,U38006,Basic,8/30/2021,5/25/2023,Cancelled
S54977,U16038,Basic,1/22/2021,8/7/2025,Cancelled
S54978,U24122,Premium,11/22/2021,,Active
S54979,U28063,Standard,4/25/2021,7/19/2021,Cancelled
S54980,U4360,Standard,7/24/2025,10/4/2025,Cancelled
S54981,U30709,Standard,5/13/2024,5/3/2025,Cancelled
S54982,U36335,Basic,7/5/2021,,Active
S54983,U7556,Basic,12/15/2023,1/21/2024,Cancelled
S54984,U14581,Standard,8/4/2024,4/5/2025,Cancelled
S54985,U21929,Basic,7/1/2024,,Active
S54986,U47718,Standard,7/17/2025,,Active
S54987,U26926,Premium,11/20/2023,,Active
S54988,U6045,Standard,4/22/2020,5/24/2021,Expired
S54989,U41854,Standard,9/29/2025,12/13/2025,Cancelled
S54990,U8607,Premium,11/3/2021,,Active
S54991,U30427,Standard,11/22/2025,11/23/2025,Cancelled
S54992,U14989,Standard,11/15/2020,6/6/2021,Expired
S54993,U49008,Basic,12/6/2021,1/11/2024,Cancelled
S54994,U36321,Premium,2/19/2023,6/2/2023,Cancelled
S54995,U45832,Basic,2/13/2022,11/5/2023,Expired
S54996,U12049,Standard,12/4/2024,5/4/2025,Cancelled
S54997,U47071,Basic,2/14/2025,,Active
S54998,U46792,Basic,1/13/2026,1/14/2026,Cancelled
S54999,U22442,Standard,12/17/2023,7/26/2024,Cancelled
S55000,U15609,Basic,1/16/2025,12/4/2025,Cancelled
S55001,U22465,Standard,7/2/2020,1/18/2021,Expired
S55002,U40385,Standard,3/31/2021,6/28/2022,Cancelled
S55003,U19265,Standard,8/8/2023,2/5/2025,Cancelled
S55004,U38943,Standard,1/18/2021,,Active
S55005,U9133,Basic,4/17/2022,11/7/2025,Expired
S55006,U33212,Premium,12/17/2021,,Active
S55007,U42259,Standard,11/18/2025,,Active
S55008,U2002,Standard,8/8/2022,12/7/2022,Cancelled
S55009,U14900,Premium,5/6/2022,9/17/2022,Expired
S55010,U37964,Basic,7/16/2022,12/27/2025,Cancelled
S55011,U1746,Basic,8/12/2022,,Active
S55012,U18105,Standard,2/15/2025,,Active
S55013,U41224,Basic,8/11/2021,,Active
S55014,U3409,Standard,9/19/2020,,Active
S55015,U31380,Standard,6/15/2022,,Active
S55016,U44610,Basic,9/8/2025,1/10/2026,Cancelled
S55017,U44683,Basic,11/20/2025,,Active
S55018,U19176,Standard,5/27/2025,11/28/2025,Expired
S55019,U37565,Standard,8/30/2024,,Active
S55020,U11121,Standard,8/31/2020,1/14/2021,Expired
S55021,U5853,Basic,3/24/2021,7/18/2022,Cancelled
S55022,U33484,Basic,9/27/2024,10/21/2025,Expired
S55023,U30300,Standard,3/12/2021,2/16/2025,Expired
S55024,U28035,Premium,7/24/2024,5/5/2025,Cancelled
S55025,U30818,Premium,8/5/2022,,Active
S55026,U44621,Premium,11/19/2025,,Active
S55027,U19491,Standard,5/15/2023,,Active
S55028,U7590,Standard,12/26/2022,,Active
S55029,U577,Basic,11/14/2023,,Active
S55030,U10369,Standard,2/18/2025,5/29/2025,Cancelled
S55031,U22383,Standard,12/13/2021,,Active
S55032,U21154,Basic,1/12/2021,10/5/2025,Cancelled
S55033,U12006,Premium,4/30/2023,,Active
S55034,U21104,Standard,5/7/2025,7/26/2025,Cancelled
S55035,U35296,Basic,1/23/2021,12/19/2025,Expired
S55036,U43550,Premium,6/17/2024,9/21/2024,Cancelled
S55037,U12909,Premium,8/8/2021,9/20/2025,Cancelled
S55038,U42880,Standard,12/14/2025,1/6/2026,Cancelled
S55039,U23364,Standard,2/16/2021,8/22/2022,Cancelled
S55040,U22674,Basic,7/27/2024,,Active
S55041,U24289,Standard,7/25/2025,,Active
S55042,U7231,Basic,1/8/2026,1/13/2026,Expired
S55043,U13104,Basic,7/3/2025,,Active
S55044,U41535,Standard,11/21/2022,,Active
S55045,U12461,Standard,2/24/2021,10/9/2025,Cancelled
S55046,U31341,Basic,3/27/2023,1/26/2024,Cancelled
S55047,U6203,Standard,8/31/2024,,Active
S55048,U14348,Basic,9/18/2022,,Active
S55049,U47306,Standard,2/7/2023,,Active
S55050,U1126,Standard,4/12/2025,,Active
S55051,U6071,Standard,1/30/2022,6/28/2024,Cancelled
S55052,U30748,Premium,8/21/2023,,Active
S55053,U45519,Standard,10/10/2024,8/21/2025,Cancelled
S55054,U37968,Premium,7/15/2023,11/27/2023,Cancelled
S55055,U19037,Basic,7/30/2023,8/20/2023,Expired
S55056,U22258,Basic,12/10/2023,4/23/2025,Cancelled
S55057,U42205,Standard,10/2/2021,,Active
S55058,U38864,Basic,9/22/2020,8/28/2024,Expired
S55059,U13353,Standard,12/14/2020,4/13/2022,Cancelled
S55060,U33031,Basic,10/23/2023,,Active
S55061,U2142,Premium,1/20/2024,,Active
S55062,U11751,Standard,5/7/2025,,Active
S55063,U33781,Standard,6/11/2024,8/24/2024,Cancelled
S55064,U19552,Basic,6/19/2022,7/6/2023,Cancelled
S55065,U9404,Standard,1/7/2021,11/2/2023,Cancelled
S55066,U4954,Standard,1/1/2025,,Active
S55067,U48534,Basic,2/19/2025,,Active
S55068,U14228,Standard,3/22/2022,7/2/2025,Cancelled
S55069,U41848,Basic,5/6/2021,2/12/2023,Expired
S55070,U33676,Standard,5/2/2022,,Active
S55071,U40381,Basic,8/27/2020,8/14/2025,Cancelled
S55072,U10420,Standard,5/20/2025,8/4/2025,Cancelled
S55073,U43747,Premium,7/8/2025,7/15/2025,Cancelled
S55074,U37878,Standard,5/24/2022,8/11/2025,Expired
S55075,U11474,Standard,3/11/2020,,Active
S55076,U22085,Premium,8/3/2024,,Active
S55077,U45124,Basic,3/12/2025,11/6/2025,Expired
S55078,U39616,Basic,5/13/2024,10/5/2024,Cancelled
S55079,U28609,Basic,4/18/2025,6/11/2025,Cancelled
S55080,U49934,Basic,2/17/2020,,Active
S55081,U19121,Basic,7/24/2023,12/28/2025,Cancelled
S55082,U7254,Standard,9/16/2021,,Active
S55083,U20533,Basic,5/27/2023,12/20/2024,Cancelled
S55084,U17606,Basic,3/11/2025,6/12/2025,Cancelled
S55085,U33564,Standard,6/27/2025,12/12/2025,Cancelled
S55086,U12634,Premium,2/6/2021,11/16/2022,Cancelled
S55087,U13756,Standard,6/26/2022,,Active
S55088,U33352,Basic,11/13/2024,12/9/2024,Cancelled
S55089,U23390,Basic,12/9/2020,,Active
S55090,U5704,Basic,10/19/2024,11/10/2025,Cancelled
S55091,U48308,Standard,12/20/2025,1/3/2026,Cancelled
S55092,U26227,Standard,3/24/2022,,Active
S55093,U29244,Premium,1/3/2024,10/6/2025,Cancelled
S55094,U42937,Basic,2/4/2025,10/11/2025,Cancelled
S55095,U18261,Premium,8/4/2023,,Active
S55096,U14058,Standard,5/26/2022,12/4/2024,Cancelled
S55097,U17773,Basic,3/26/2021,,Active
S55098,U26781,Standard,2/19/2020,,Active
S55099,U6188,Premium,10/28/2020,12/2/2024,Cancelled
S55100,U24026,Standard,6/8/2020,9/11/2025,Cancelled
S55101,U9686,Basic,5/9/2023,4/1/2025,Expired
S55102,U18657,Standard,11/9/2021,11/27/2022,Cancelled
S55103,U31912,Basic,7/11/2020,6/21/2023,Expired
S55104,U15227,Standard,10/9/2024,,Active
S55105,U13043,Premium,10/3/2025,,Active
S55106,U44037,Standard,8/4/2020,2/1/2023,Cancelled
S55107,U2089,Basic,9/20/2021,,Active
S55108,U30278,Premium,11/19/2022,10/3/2023,Expired
S55109,U27335,Basic,11/26/2023,2/17/2024,Cancelled
S55110,U1697,Basic,3/19/2022,9/10/2023,Cancelled
S55111,U19090,Standard,1/12/2026,,Active
S55112,U15842,Basic,2/19/2023,,Active
S55113,U7236,Basic,10/20/2023,11/29/2024,Expired
S55114,U5510,Standard,9/23/2021,10/31/2022,Cancelled
S55115,U4781,Premium,3/3/2024,,Active
S55116,U44795,Standard,5/30/2025,7/22/2025,Cancelled
S55117,U20253,Premium,7/12/2024,1/13/2026,Cancelled
S55118,U33347,Basic,4/1/2024,6/2/2025,Cancelled
S55119,U23827,Standard,4/13/2025,,Active
S55120,U8087,Basic,7/11/2021,1/27/2025,Cancelled
S55121,U19740,Basic,3/26/2022,,Active
S55122,U34124,Standard,11/14/2020,,Active
S55123,U1617,Standard,6/11/2023,8/19/2024,Expired
S55124,U44326,Basic,5/25/2023,4/16/2025,Expired
S55125,U10791,Standard,1/21/2021,,Active
S55126,U33731,Standard,6/13/2025,,Active
S55127,U48877,Basic,10/23/2021,,Active
S55128,U21935,Basic,9/20/2024,,Active
S55129,U94,Standard,3/13/2025,12/14/2025,Cancelled
S55130,U6205,Basic,11/2/2025,,Active
S55131,U22258,Standard,12/25/2022,,Active
S55132,U23703,Premium,8/9/2024,,Active
S55133,U17378,Basic,6/26/2020,,Active
S55134,U11533,Standard,8/13/2023,,Active
S55135,U2580,Standard,5/29/2022,,Active
S55136,U14355,Basic,2/3/2025,7/29/2025,Cancelled
S55137,U201,Basic,2/18/2022,4/26/2022,Cancelled
S55138,U38490,Standard,12/9/2022,,Active
S55139,U8410,Standard,12/30/2023,6/2/2024,Expired
S55140,U30859,Basic,3/6/2024,3/19/2024,Cancelled
S55141,U5147,Premium,5/30/2022,,Active
S55142,U8829,Basic,1/17/2020,,Active
S55143,U31223,Basic,8/18/2021,4/17/2022,Expired
S55144,U17205,Standard,8/6/2024,4/14/2025,Expired
S55145,U15250,Basic,7/31/2024,1/2/2026,Cancelled
S55146,U31683,Standard,9/12/2020,8/15/2024,Cancelled
S55147,U45743,Standard,1/15/2024,9/8/2025,Expired
S55148,U33349,Basic,11/16/2021,,Active
S55149,U36419,Standard,6/28/2021,2/12/2025,Cancelled
S55150,U43120,Premium,6/15/2025,10/22/2025,Expired
S55151,U40529,Standard,6/18/2020,11/20/2021,Expired
S55152,U9407,Premium,5/10/2021,,Active
S55153,U32393,Basic,2/21/2022,8/2/2025,Cancelled
S55154,U17428,Standard,10/18/2022,,Active
S55155,U37105,Basic,4/22/2020,,Active
S55156,U5613,Basic,9/21/2020,,Active
S55157,U396,Premium,1/10/2020,4/7/2022,Expired
S55158,U28732,Standard,7/16/2024,10/24/2025,Cancelled
S55159,U44103,Basic,9/11/2023,1/15/2024,Cancelled
S55160,U14639,Basic,2/11/2022,,Active
S55161,U12177,Basic,11/20/2025,12/7/2025,Cancelled
S55162,U48422,Basic,8/19/2023,,Active
S55163,U25619,Standard,9/24/2022,7/6/2023,Cancelled
S55164,U16442,Standard,2/13/2025,12/14/2025,Cancelled
S55165,U6895,Standard,6/4/2022,8/22/2022,Cancelled
S55166,U16361,Standard,7/8/2024,,Active
S55167,U40879,Basic,8/10/2020,10/17/2020,Expired
S55168,U49168,Premium,6/26/2022,7/7/2024,Expired
S55169,U1702,Basic,9/10/2020,,Active
S55170,U28077,Basic,11/9/2020,,Active
S55171,U47839,Premium,11/14/2024,5/14/2025,Cancelled
S55172,U47422,Premium,6/7/2025,8/12/2025,Cancelled
S55173,U14088,Standard,3/14/2022,,Active
S55174,U27015,Standard,1/1/2026,1/9/2026,Cancelled
S55175,U19516,Basic,11/4/2023,9/16/2025,Expired
S55176,U39478,Basic,4/11/2023,10/2/2025,Expired
S55177,U12136,Basic,9/19/2022,,Active
S55178,U16028,Premium,8/18/2024,,Active
S55179,U163,Premium,12/20/2022,12/2/2023,Expired
S55180,U16933,Premium,2/23/2025,9/21/2025,Expired
S55181,U42856,Standard,1/31/2023,,Active
S55182,U7596,Basic,5/31/2023,,Active
S55183,U12942,Standard,5/13/2020,9/14/2021,Cancelled
S55184,U816,Standard,7/2/2022,7/21/2023,Expired
S55185,U45267,Basic,6/1/2021,4/6/2024,Expired
S55186,U10759,Standard,5/15/2025,,Active
S55187,U37700,Standard,12/25/2021,2/11/2022,Cancelled
S55188,U17506,Standard,4/9/2023,,Active
S55189,U25531,Standard,9/8/2025,11/30/2025,Expired
S55190,U36139,Standard,2/27/2025,,Active
S55191,U32722,Standard,4/11/2021,2/10/2025,Cancelled
S55192,U44479,Standard,1/30/2025,4/2/2025,Cancelled
S55193,U30163,Basic,3/6/2025,3/7/2025,Cancelled
S55194,U26135,Premium,7/5/2023,4/19/2025,Cancelled
S55195,U22732,Premium,6/4/2025,,Active
S55196,U890,Basic,8/3/2024,,Active
S55197,U46866,Standard,12/19/2020,8/15/2022,Cancelled
S55198,U26098,Premium,1/26/2020,10/28/2025,Cancelled
S55199,U7075,Standard,2/21/2021,7/28/2021,Expired
S55200,U46436,Premium,5/29/2025,,Active
S55201,U37808,Standard,6/22/2021,9/7/2021,Cancelled
S55202,U29821,Standard,8/27/2020,,Active
S55203,U43936,Standard,7/20/2022,2/25/2024,Cancelled
S55204,U33871,Basic,9/3/2021,12/1/2023,Cancelled
S55205,U27452,Basic,12/10/2020,1/14/2022,Expired
S55206,U37404,Basic,7/13/2020,,Active
S55207,U17337,Standard,12/12/2020,,Active
S55208,U26803,Premium,2/23/2023,,Active
S55209,U17774,Premium,12/27/2025,,Active
S55210,U4482,Basic,2/11/2020,12/27/2020,Cancelled
S55211,U40912,Basic,7/23/2020,11/27/2022,Cancelled
S55212,U9584,Standard,2/26/2025,8/9/2025,Cancelled
S55213,U22235,Premium,7/2/2023,2/28/2025,Expired
S55214,U6450,Basic,12/31/2020,5/13/2021,Cancelled
S55215,U44072,Standard,2/7/2022,,Active
S55216,U7224,Standard,8/5/2020,,Active
S55217,U27733,Standard,12/25/2025,,Active
S55218,U42601,Premium,10/9/2025,11/16/2025,Cancelled
S55219,U4493,Basic,6/10/2020,3/8/2023,Cancelled
S55220,U1674,Standard,8/11/2025,,Active
S55221,U19796,Standard,7/22/2021,,Active
S55222,U19657,Premium,1/30/2024,,Active
S55223,U25163,Standard,12/19/2024,,Active
S55224,U8478,Premium,7/5/2021,,Active
S55225,U23901,Standard,3/24/2021,10/31/2025,Cancelled
S55226,U3392,Standard,10/28/2021,,Active
S55227,U17829,Basic,8/25/2024,,Active
S55228,U1505,Basic,5/9/2020,,Active
S55229,U18408,Standard,8/9/2020,,Active
S55230,U937,Premium,4/25/2024,8/23/2024,Cancelled
S55231,U35523,Standard,4/7/2021,7/29/2021,Expired
S55232,U11808,Standard,8/23/2024,6/27/2025,Expired
S55233,U20732,Standard,12/10/2022,1/27/2024,Expired
S55234,U10082,Basic,11/28/2025,1/10/2026,Cancelled
S55235,U43421,Basic,2/17/2020,11/29/2022,Expired
S55236,U4428,Basic,2/19/2022,4/15/2024,Cancelled
S55237,U20940,Premium,8/9/2023,4/7/2024,Cancelled
S55238,U11664,Standard,6/25/2024,,Active
S55239,U16773,Standard,1/10/2023,,Active
S55240,U46916,Basic,11/13/2023,,Active
S55241,U22251,Basic,7/6/2025,7/23/2025,Cancelled
S55242,U25592,Premium,7/30/2025,,Active
S55243,U40006,Premium,5/9/2022,7/31/2022,Cancelled
S55244,U41960,Basic,4/21/2023,,Active
S55245,U31963,Basic,8/18/2020,,Active
S55246,U2944,Standard,3/11/2023,8/22/2025,Cancelled
S55247,U45211,Standard,8/7/2021,,Active
S55248,U24368,Basic,3/8/2022,,Active
S55249,U20664,Standard,7/26/2020,8/27/2023,Cancelled
S55250,U6590,Standard,11/9/2023,,Active
S55251,U7580,Basic,4/2/2023,3/8/2025,Expired
S55252,U39105,Basic,6/6/2020,1/3/2025,Expired
S55253,U224,Standard,9/2/2024,8/15/2025,Cancelled
S55254,U15234,Basic,5/9/2021,,Active
S55255,U29931,Basic,7/26/2023,8/9/2023,Cancelled
S55256,U34644,Basic,3/9/2024,,Active
S55257,U49925,Standard,6/9/2024,9/29/2025,Cancelled
S55258,U13294,Basic,5/16/2020,12/15/2021,Cancelled
S55259,U9269,Basic,5/2/2024,10/5/2025,Cancelled
S55260,U36081,Premium,10/3/2020,,Active
S55261,U3789,Standard,12/20/2023,,Active
S55262,U22648,Standard,6/21/2023,9/7/2024,Cancelled
S55263,U35332,Premium,3/21/2021,4/5/2022,Cancelled
S55264,U30445,Standard,8/11/2025,10/8/2025,Cancelled
S55265,U43549,Basic,9/12/2022,1/31/2024,Cancelled
S55266,U32388,Basic,10/22/2020,2/6/2025,Cancelled
S55267,U31286,Premium,5/7/2023,1/18/2024,Cancelled
S55268,U45447,Basic,2/11/2023,8/17/2023,Expired
S55269,U20386,Basic,4/6/2020,,Active
S55270,U23376,Standard,9/7/2020,12/9/2021,Expired
S55271,U17624,Premium,10/9/2022,9/1/2025,Cancelled
S55272,U14248,Basic,9/21/2022,6/24/2023,Cancelled
S55273,U39941,Premium,4/21/2022,9/18/2024,Expired
S55274,U14506,Standard,6/10/2020,,Active
S55275,U38456,Standard,7/27/2021,11/12/2025,Cancelled
S55276,U25543,Standard,1/7/2020,5/17/2025,Expired
S55277,U28281,Standard,7/25/2021,1/18/2022,Cancelled
S55278,U41149,Standard,12/5/2024,12/31/2025,Cancelled
S55279,U17473,Standard,11/29/2024,1/26/2025,Cancelled
S55280,U34072,Standard,12/22/2024,9/13/2025,Cancelled
S55281,U8626,Basic,12/12/2022,,Active
S55282,U42813,Standard,9/3/2022,,Active
S55283,U3324,Standard,5/5/2021,5/28/2023,Expired
S55284,U3846,Basic,9/3/2024,,Active
S55285,U43669,Standard,6/20/2020,11/21/2021,Cancelled
S55286,U29415,Basic,10/30/2023,12/15/2025,Expired
S55287,U21822,Standard,3/24/2023,6/30/2024,Cancelled
S55288,U3246,Basic,11/27/2021,,Active
S55289,U30065,Basic,9/9/2022,12/19/2023,Expired
S55290,U9508,Basic,10/13/2025,,Active
S55291,U23868,Basic,3/24/2021,,Active
S55292,U32497,Standard,1/6/2021,2/17/2024,Cancelled
S55293,U27107,Standard,4/17/2023,8/12/2025,Cancelled
S55294,U26449,Basic,1/5/2021,6/3/2021,Cancelled
S55295,U24871,Basic,6/4/2024,,Active
S55296,U28087,Basic,12/17/2023,4/24/2025,Expired
S55297,U20912,Premium,10/24/2025,12/11/2025,Cancelled
S55298,U5508,Standard,8/6/2020,,Active
S55299,U8835,Standard,6/2/2020,9/29/2023,Cancelled
S55300,U31458,Standard,10/27/2023,,Active
S55301,U2431,Standard,6/12/2020,10/21/2021,Cancelled
S55302,U4180,Basic,4/26/2021,,Active
S55303,U48235,Standard,3/25/2025,,Active
S55304,U41646,Basic,9/15/2021,12/11/2025,Cancelled
S55305,U11563,Standard,7/1/2022,3/26/2025,Cancelled
S55306,U15709,Standard,9/18/2024,10/30/2025,Cancelled
S55307,U34714,Basic,4/8/2025,,Active
S55308,U7808,Basic,7/13/2024,,Active
S55309,U43727,Basic,11/15/2020,,Active
S55310,U7321,Premium,2/12/2022,,Active
S55311,U19281,Standard,1/11/2024,6/25/2025,Expired
S55312,U40842,Standard,8/1/2024,7/29/2025,Expired
S55313,U5851,Standard,11/4/2021,7/6/2024,Expired
S55314,U13213,Standard,2/7/2020,6/29/2025,Cancelled
S55315,U42955,Standard,10/6/2020,1/17/2024,Cancelled
S55316,U39786,Standard,9/24/2025,,Active
S55317,U21133,Basic,1/9/2025,2/18/2025,Expired
S55318,U39698,Premium,10/3/2021,,Active
S55319,U48636,Premium,12/5/2021,8/26/2024,Expired
S55320,U30797,Premium,8/2/2023,8/12/2025,Expired
S55321,U43582,Basic,6/25/2020,8/1/2024,Expired
S55322,U26511,Basic,5/25/2023,,Active
S55323,U38007,Premium,10/20/2023,2/3/2024,Expired
S55324,U3801,Premium,6/1/2022,11/21/2023,Expired
S55325,U26865,Basic,2/24/2025,8/13/2025,Cancelled
S55326,U7585,Standard,9/18/2021,,Active
S55327,U29131,Standard,7/25/2022,,Active
S55328,U11610,Standard,7/13/2022,12/8/2023,Expired
S55329,U20634,Basic,5/19/2024,,Active
S55330,U33216,Premium,3/23/2023,12/15/2025,Cancelled
S55331,U17681,Standard,10/15/2024,,Active
S55332,U36883,Basic,5/16/2024,,Active
S55333,U2543,Premium,1/22/2023,1/9/2026,Cancelled
S55334,U31621,Basic,8/6/2020,,Active
S55335,U23518,Basic,4/29/2025,10/11/2025,Cancelled
S55336,U27750,Premium,12/6/2020,,Active
S55337,U41756,Standard,6/19/2020,10/15/2024,Cancelled
S55338,U25134,Standard,7/28/2024,10/11/2025,Cancelled
S55339,U39897,Basic,6/27/2021,8/15/2021,Cancelled
S55340,U41722,Basic,2/27/2024,3/29/2024,Cancelled
S55341,U29804,Premium,1/11/2020,8/12/2025,Cancelled
