log_id,user_id,content_id,genre,watch_time_m,date,completion_flag
L40868,U16750,C119,Action,140,2019-08-15,No
L40869,U47790,C438,Horror,140,2022-02-14,Yes
L40870,U34381,C376,Sci-Fi,52,2019-11-19,No
L40871,U28189,C120,Horror,20,2019-02-16,Yes
L40872,U3552,C963,Horror,189,2019-09-29,No
L40873,U32461,C872,Drama,81,2022-11-25,Yes
L40874,U13497,C685,Biography,46,2022-04-20,No
L40875,U22216,C892,Action,53,2019-04-21,Yes
L40876,U49339,C178,Action,168,2020-08-01,No
L40877,U31569,C988,Comedy,105,2023-01-01,Yes
L40878,U6236,C173,Biography,49,2020-10-27,No
L40879,U9748,C255,Drama,103,2021-02-23,Yes
L40880,U38247,C443,Biography,13,2022-04-17,No
L40881,U40843,C637,Sci-Fi,196,2021-10-06,Yes
L40882,U32167,C953,Horror,217,2020-01-11,No
L40883,U25665,C685,Biography,213,2022-04-20,Yes
L40884,U22593,C932,Drama,205,2019-05-08,No
L40885,U40409,C211,Comedy,61,2022-06-20,Yes
L40886,U39115,C375,Horror,72,2021-08-15,No
L40887,U16002,C607,Sci-Fi,16,2019-06-11,Yes
L40888,U8008,C685,Biography,205,2022-04-20,No
L40889,U2242,C860,Comedy,172,2019-05-02,Yes
L40890,U46930,C60,Drama,17,2022-07-10,No
L40891,U34224,C180,Sci-Fi,94,2020-02-29,Yes
L40892,U1760,C404,Horror,24,2022-10-25,No
L40893,U10669,C440,Horror,228,2022-06-20,Yes
L40894,U34070,C29,Horror,238,2021-03-01,No
L40895,U5913,C512,Sci-Fi,190,2020-02-11,Yes
L40896,U37352,C751,Comedy,5,2020-02-29,No
L40897,U39089,C136,Sci-Fi,3,2022-01-13,Yes
L40898,U20773,C624,Comedy,61,2019-12-16,No
L40899,U35708,C170,Sci-Fi,205,2019-06-26,Yes
L40900,U13965,C342,Drama,21,2020-03-10,No
L40901,U22195,C255,Drama,76,2020-07-12,Yes
L40902,U22543,C922,Sci-Fi,36,2019-09-16,No
L40903,U2276,C922,Sci-Fi,32,2020-12-08,Yes
L40904,U16294,C792,Biography,235,2021-12-26,No
L40905,U23195,C499,Drama,106,2020-12-22,Yes
L40906,U44210,C931,Biography,183,2022-10-08,No
L40907,U48049,C482,Sci-Fi,96,2022-11-11,Yes
L40908,U8891,C376,Sci-Fi,14,2019-09-26,No
L40909,U19821,C173,Biography,120,2020-08-12,Yes
L40910,U7938,C898,Action,234,2022-09-14,No
L40911,U20544,C686,Sci-Fi,32,2022-04-15,Yes
L40912,U29263,C89,Drama,146,2019-05-02,No
L40913,U21199,C130,Drama,15,2022-04-29,Yes
L40914,U8187,C721,Action,98,2020-08-16,No
L40915,U11167,C879,Comedy,96,2019-03-22,Yes
L40916,U35657,C151,Sci-Fi,111,2022-10-28,No
L40917,U30087,C964,Action,191,2019-11-10,Yes
L40918,U12880,C586,Action,158,2019-08-09,No
L40919,U15586,C543,Comedy,33,2019-08-24,Yes
L40920,U48729,C288,Biography,61,2023-11-24,No
L40921,U31429,C889,Drama,137,2020-07-28,Yes
L40922,U32782,C622,Action,106,2022-02-01,No
L40923,U7012,C128,Comedy,116,2021-06-30,Yes
L40924,U11072,C454,Drama,179,2020-02-15,No
L40925,U18675,C10,Drama,181,2022-03-29,Yes
L40926,U10485,C599,Action,65,2024-03-21,No
L40927,U19987,C793,Drama,35,2021-05-02,Yes
L40928,U25013,C983,Sci-Fi,113,2020-09-28,No
L40929,U13928,C167,Sci-Fi,100,2021-05-27,Yes
L40930,U36249,C431,Drama,89,2023-02-17,No
L40931,U37672,C337,Horror,216,2022-12-28,Yes
L40932,U16972,C590,Sci-Fi,8,2021-10-17,No
L40933,U46588,C366,Drama,161,2022-01-11,Yes
L40934,U30465,C508,Drama,184,2020-07-22,No
L40935,U10050,C872,Drama,99,2022-04-16,Yes
L40936,U16208,C6,Sci-Fi,100,2021-03-27,No
L40937,U27903,C875,Action,17,2021-07-06,Yes
L40938,U41510,C693,Action,150,2019-12-31,No
L40939,U3915,C894,Action,21,2021-08-11,Yes
L40940,U26840,C507,Comedy,178,2022-10-29,No
L40941,U45565,C426,Sci-Fi,228,2019-07-27,Yes
L40942,U43382,C181,Biography,20,2020-12-26,No
L40943,U48111,C315,Action,71,2019-07-03,Yes
L40944,U14654,C76,Comedy,236,2020-04-26,No
L40945,U3360,C593,Action,212,2023-10-15,Yes
L40946,U29634,C240,Biography,51,2019-04-23,No
L40947,U39061,C618,Biography,141,2021-11-14,Yes
L40948,U24384,C421,Comedy,84,2022-04-04,No
L40949,U45744,C372,Horror,229,2022-08-25,Yes
L40950,U38880,C286,Action,177,2019-03-26,No
L40951,U12311,C807,Drama,123,2020-04-02,Yes
L40952,U38932,C654,Biography,22,2023-01-19,No
L40953,U36178,C155,Comedy,94,2020-07-18,Yes
L40954,U12394,C671,Biography,207,2021-02-22,No
L40955,U15566,C967,Drama,136,2022-01-18,Yes
L40956,U39290,C950,Horror,204,2022-09-30,No
L40957,U1090,C794,Comedy,58,2021-09-03,Yes
L40958,U26204,C19,Action,99,2020-02-05,No
L40959,U37457,C319,Action,89,2019-07-19,Yes
L40960,U22797,C170,Sci-Fi,173,2020-07-17,No
L40961,U8382,C227,Horror,14,2022-05-11,Yes
L40962,U8458,C926,Comedy,73,2022-12-05,No
L40963,U4190,C395,Action,153,2019-04-14,Yes
L40964,U37835,C13,Biography,145,2019-04-05,No
L40965,U20577,C158,Sci-Fi,97,2021-05-24,Yes
L40966,U47836,C401,Horror,99,2021-01-18,No
L40967,U3098,C529,Horror,148,2020-05-04,Yes
L40968,U45017,C965,Drama,148,2024-09-06,No
L40969,U47870,C643,Biography,187,2022-05-03,Yes
L40970,U20298,C428,Biography,151,2022-03-19,No
L40971,U28143,C217,Horror,180,2020-05-10,Yes
L40972,U18555,C987,Comedy,160,2023-02-14,No
L40973,U25649,C24,Sci-Fi,212,2022-11-02,Yes
L40974,U9565,C680,Action,5,2020-05-22,No
L40975,U17456,C19,Action,220,2019-10-16,Yes
L40976,U6545,C609,Action,180,2022-11-19,No
L40977,U4355,C544,Drama,160,2020-09-28,Yes
L40978,U21377,C459,Drama,231,2019-07-31,No
L40979,U17085,C565,Sci-Fi,73,2019-12-28,Yes
L40980,U25666,C890,Biography,175,2019-08-31,No
L40981,U16961,C174,Action,90,2021-02-27,Yes
L40982,U42809,C669,Comedy,13,2020-07-16,No
L40983,U8346,C960,Biography,39,2021-10-27,Yes
L40984,U23987,C444,Comedy,227,2021-01-22,No
L40985,U30785,C599,Action,207,2024-03-21,Yes
L40986,U25687,C727,Drama,200,2020-12-30,No
L40987,U28366,C295,Biography,191,2022-08-05,Yes
L40988,U5432,C586,Action,81,2020-10-11,No
L40989,U45907,C70,Action,207,2024-06-01,Yes
L40990,U27514,C93,Comedy,58,2019-08-14,No
L40991,U44711,C267,Drama,30,2022-12-17,Yes
L40992,U20796,C509,Comedy,71,2022-09-17,No
L40993,U21981,C856,Horror,119,2019-03-24,Yes
L40994,U24210,C311,Comedy,238,2019-07-06,No
L40995,U15392,C937,Sci-Fi,151,2019-07-08,Yes
L40996,U43175,C258,Action,231,2024-06-06,No
L40997,U48944,C284,Biography,66,2019-02-28,Yes
L40998,U16444,C236,Comedy,44,2020-10-01,No
L40999,U24904,C429,Action,29,2019-05-02,Yes
L41000,U10148,C206,Action,48,2021-07-02,No
L41001,U24769,C991,Drama,235,2023-04-11,Yes
L41002,U35371,C421,Comedy,129,2022-12-28,No
L41003,U35492,C36,Drama,211,2024-08-06,Yes
L41004,U31128,C678,Action,17,2022-01-06,No
L41005,U15220,C826,Drama,82,2020-02-29,Yes
L41006,U14187,C491,Action,2,2022-02-25,No
L41007,U30362,C507,Comedy,166,2021-11-26,Yes
L41008,U25938,C341,Horror,60,2021-12-14,No
L41009,U46362,C3,Biography,62,2019-04-09,Yes
L41010,U29055,C676,Action,156,2022-10-26,No
L41011,U2170,C486,Biography,50,2023-06-09,Yes
L41012,U29813,C994,Biography,94,2022-12-16,No
L41013,U20514,C529,Horror,41,2021-07-30,Yes
L41014,U26703,C598,Horror,236,2022-07-24,No
L41015,U5792,C14,Sci-Fi,125,2021-06-29,Yes
L41016,U20847,C424,Drama,59,2022-09-02,No
L41017,U233,C632,Action,180,2021-06-26,Yes
L41018,U46255,C821,Horror,66,2019-03-16,No
L41019,U49135,C693,Action,40,2020-11-19,Yes
L41020,U48153,C72,Comedy,204,2022-12-28,No
L41021,U22995,C888,Biography,128,2023-01-16,Yes
L41022,U9714,C646,Drama,172,2021-01-29,No
L41023,U39507,C647,Sci-Fi,16,2020-03-10,Yes
L41024,U12923,C354,Biography,4,2020-08-10,No
L41025,U41261,C43,Sci-Fi,3,2022-03-23,Yes
L41026,U48923,C103,Drama,122,2021-06-01,No
L41027,U35980,C680,Action,133,2022-08-01,Yes
L41028,U30008,C617,Drama,238,2021-01-22,No
L41029,U28811,C30,Action,4,2021-02-17,Yes
L41030,U6786,C168,Horror,170,2022-02-01,No
L41031,U30046,C93,Comedy,146,2019-12-21,Yes
L41032,U24616,C863,Biography,225,2020-10-31,No
L41033,U4388,C555,Drama,107,2022-05-03,Yes
L41034,U47098,C717,Drama,143,2022-02-18,No
L41035,U37899,C472,Comedy,158,2021-05-14,Yes
L41036,U47329,C598,Horror,207,2021-02-06,No
L41037,U48004,C709,Sci-Fi,97,2022-06-14,Yes
L41038,U30390,C879,Comedy,83,2021-07-24,No
L41039,U37705,C391,Comedy,168,2019-10-02,Yes
L41040,U20726,C355,Sci-Fi,53,2021-11-16,No
L41041,U23552,C451,Drama,133,2022-10-31,Yes
L41042,U12874,C36,Drama,178,2024-08-06,No
L41043,U24319,C360,Horror,115,2019-09-14,Yes
L41044,U12627,C725,Action,141,2019-03-26,No
L41045,U23784,C506,Biography,3,2019-10-13,Yes
L41046,U1798,C874,Biography,158,2021-12-20,No
L41047,U32123,C565,Sci-Fi,59,2020-10-03,Yes
L41048,U14192,C17,Sci-Fi,102,2022-04-25,No
L41049,U20165,C155,Comedy,132,2020-12-05,Yes
L41050,U3284,C560,Comedy,49,2019-10-15,No
L41051,U43840,C894,Action,68,2019-03-25,Yes
L41052,U35949,C971,Drama,44,2021-02-28,No
L41053,U30635,C621,Biography,195,2021-03-08,Yes
L41054,U28098,C369,Horror,91,2019-11-15,No
L41055,U9540,C501,Horror,163,2020-02-13,Yes
L41056,U21183,C326,Horror,180,2021-06-10,No
L41057,U12867,C315,Action,79,2021-05-14,Yes
L41058,U26667,C765,Action,73,2022-08-12,No
L41059,U45354,C700,Horror,19,2022-01-20,Yes
L41060,U14067,C411,Biography,82,2021-11-13,No
L41061,U49294,C936,Comedy,142,2019-05-26,Yes
L41062,U7180,C283,Action,40,2020-02-15,No
L41063,U15879,C287,Sci-Fi,231,2021-04-13,Yes
L41064,U9425,C343,Horror,11,2021-10-30,No
L41065,U12842,C571,Comedy,29,2019-05-19,Yes
L41066,U49593,C311,Comedy,79,2019-07-31,No
L41067,U27736,C471,Comedy,209,2022-01-24,Yes
L41068,U2058,C874,Biography,39,2020-10-30,No
L41069,U39092,C245,Comedy,114,2019-07-13,Yes
L41070,U13992,C236,Comedy,2,2021-06-26,No
L41071,U24264,C505,Action,85,2021-07-04,Yes
L41072,U46216,C400,Action,155,2020-12-06,No
L41073,U31438,C43,Sci-Fi,81,2022-12-21,Yes
L41074,U3908,C286,Action,130,2019-11-07,No
L41075,U22985,C726,Horror,188,2020-03-24,Yes
L41076,U29983,C147,Comedy,41,2019-06-30,No
L41077,U40663,C832,Biography,127,2022-12-26,Yes
L41078,U33896,C778,Action,34,2021-02-11,No
L41079,U28123,C177,Comedy,55,2020-09-01,Yes
L41080,U15070,C93,Comedy,87,2021-11-20,No
L41081,U39352,C835,Drama,94,2023-02-13,Yes
L41082,U15983,C439,Horror,163,2020-09-06,No
L41083,U30193,C194,Action,97,2021-02-10,Yes
L41084,U39865,C771,Biography,4,2021-09-03,No
L41085,U4546,C773,Horror,81,2021-05-25,Yes
L41086,U21441,C915,Drama,24,2019-03-30,No
L41087,U23503,C348,Biography,85,2019-11-27,Yes
L41088,U32439,C674,Biography,88,2023-06-29,No
L41089,U29139,C70,Action,133,2024-06-01,Yes
L41090,U42717,C576,Action,167,2019-04-24,No
L41091,U30235,C904,Comedy,227,2022-10-28,Yes
L41092,U30641,C640,Action,162,2019-05-04,No
L41093,U3665,C661,Horror,165,2020-10-14,Yes
L41094,U25376,C252,Drama,146,2022-06-07,No
L41095,U16729,C531,Sci-Fi,95,2019-11-19,Yes
L41096,U8455,C246,Sci-Fi,176,2021-07-17,No
L41097,U45301,C268,Sci-Fi,27,2022-08-14,Yes
L41098,U11387,C588,Biography,150,2019-01-31,No
L41099,U23557,C345,Drama,20,2022-12-14,Yes
L41100,U11302,C940,Comedy,42,2021-08-10,No
L41101,U219,C633,Horror,199,2021-02-28,Yes
L41102,U33223,C310,Sci-Fi,118,2020-05-03,No
L41103,U6039,C479,Horror,143,2021-06-16,Yes
L41104,U8144,C378,Sci-Fi,206,2021-11-16,No
L41105,U8716,C70,Action,85,2024-06-01,Yes
L41106,U22895,C772,Drama,198,2021-10-15,No
L41107,U45945,C290,Drama,127,2022-04-28,Yes
L41108,U24912,C165,Horror,1,2019-04-01,No
L41109,U49965,C879,Comedy,216,2022-08-08,Yes
L41110,U1223,C849,Comedy,200,2022-12-15,No
L41111,U48331,C15,Drama,204,2022-03-15,Yes
L41112,U32041,C27,Action,12,2021-10-01,No
L41113,U24667,C629,Drama,44,2019-05-05,Yes
L41114,U40502,C404,Horror,236,2019-12-17,No
L41115,U29655,C119,Action,178,2021-12-29,Yes
L41116,U18696,C222,Action,200,2021-08-25,No
L41117,U39425,C32,Comedy,117,2019-06-11,Yes
L41118,U47988,C242,Comedy,6,2019-05-13,No
L41119,U34655,C883,Sci-Fi,166,2021-01-31,Yes
L41120,U47677,C885,Comedy,2,2021-02-10,No
L41121,U26217,C170,Sci-Fi,99,2023-01-14,Yes
L41122,U48601,C762,Drama,151,2020-09-06,No
L41123,U39800,C757,Biography,80,2021-05-14,Yes
L41124,U47896,C868,Biography,49,2021-10-13,No
L41125,U14005,C105,Drama,109,2021-04-09,Yes
L41126,U2669,C239,Comedy,106,2021-09-17,No
L41127,U10579,C857,Sci-Fi,201,2020-05-05,Yes
L41128,U15856,C540,Comedy,1,2022-06-11,No
L41129,U17207,C524,Action,235,2022-04-03,Yes
L41130,U28605,C13,Biography,6,2019-03-28,No
L41131,U28354,C564,Sci-Fi,9,2019-04-12,Yes
L41132,U13592,C1,Horror,56,2022-07-07,No
L41133,U17549,C879,Comedy,108,2022-04-08,Yes
L41134,U10966,C670,Drama,216,2022-07-01,No
L41135,U40062,C558,Comedy,80,2019-12-12,Yes
L41136,U18190,C76,Comedy,220,2021-06-24,No
L41137,U41616,C670,Drama,158,2022-11-29,Yes
L41138,U11537,C690,Comedy,170,2021-08-24,No
L41139,U10677,C775,Biography,76,2021-01-12,Yes
L41140,U47177,C539,Sci-Fi,138,2021-04-04,No
L41141,U26330,C914,Comedy,178,2020-08-23,Yes
L41142,U14795,C918,Horror,27,2022-12-31,No
L41143,U23974,C729,Action,118,2022-02-06,Yes
L41144,U4819,C987,Comedy,122,2021-05-22,No
L41145,U18552,C560,Comedy,3,2023-01-25,Yes
L41146,U29360,C670,Drama,18,2022-08-04,No
L41147,U31936,C340,Horror,238,2020-08-26,Yes
L41148,U16694,C905,Biography,38,2022-07-31,No
L41149,U22977,C581,Drama,82,2022-11-15,Yes
L41150,U33941,C209,Comedy,193,2022-10-29,No
L41151,U46884,C922,Sci-Fi,21,2022-03-12,Yes
L41152,U43778,C544,Drama,132,2019-03-28,No
L41153,U44631,C769,Comedy,165,2020-07-28,Yes
L41154,U49645,C866,Horror,165,2020-09-02,No
L41155,U3302,C266,Sci-Fi,109,2020-10-15,Yes
L41156,U42712,C366,Drama,105,2020-01-30,No
L41157,U18366,C773,Horror,120,2020-02-22,Yes
L41158,U40507,C60,Drama,60,2021-04-19,No
L41159,U38262,C819,Action,134,2019-05-14,Yes
L41160,U15941,C985,Horror,165,2019-06-07,No
L41161,U27997,C762,Drama,61,2019-08-23,Yes
L41162,U40640,C63,Sci-Fi,76,2021-07-24,No
L41163,U305,C792,Biography,78,2021-06-22,Yes
L41164,U23953,C728,Drama,38,2019-10-01,No
L41165,U41963,C227,Horror,11,2022-03-19,Yes
L41166,U29485,C426,Sci-Fi,73,2021-07-13,No
L41167,U46718,C675,Drama,37,2021-04-23,Yes
L41168,U12001,C155,Comedy,49,2022-11-11,No
L41169,U30742,C790,Comedy,48,2019-09-07,Yes
L41170,U26301,C590,Sci-Fi,191,2022-11-18,No
L41171,U28240,C23,Biography,163,2021-10-24,Yes
L41172,U35356,C151,Sci-Fi,220,2021-09-16,No
L41173,U33637,C588,Biography,51,2021-02-20,Yes
L41174,U1272,C387,Sci-Fi,62,2021-08-17,No
L41175,U38411,C592,Biography,70,2021-03-18,Yes
L41176,U415,C488,Horror,233,2021-03-27,No
L41177,U8992,C737,Sci-Fi,192,2019-08-01,Yes
L41178,U3364,C778,Action,61,2021-07-18,No
L41179,U21998,C839,Horror,30,2022-08-17,Yes
L41180,U23774,C72,Comedy,238,2022-03-15,No
L41181,U32450,C645,Biography,200,2022-06-09,Yes
L41182,U34441,C421,Comedy,17,2022-06-28,No
L41183,U43269,C595,Comedy,133,2019-10-22,Yes
L41184,U47783,C446,Horror,83,2019-07-12,No
L41185,U2399,C411,Biography,228,2021-02-18,Yes
L41186,U5029,C383,Action,78,2019-09-20,No
L41187,U10199,C199,Horror,97,2020-06-09,Yes
L41188,U39010,C506,Biography,48,2019-09-19,No
L41189,U20430,C396,Biography,30,2020-09-14,Yes
L41190,U39605,C589,Action,192,2020-07-17,No
L41191,U35146,C749,Sci-Fi,16,2021-11-24,Yes
L41192,U35580,C800,Biography,185,2022-05-12,No
L41193,U37321,C99,Horror,52,2021-03-09,Yes
L41194,U8324,C423,Sci-Fi,75,2020-12-30,No
L41195,U36030,C180,Sci-Fi,75,2020-03-21,Yes
L41196,U366,C218,Biography,193,2020-10-27,No
L41197,U41832,C840,Biography,94,2021-12-29,Yes
L41198,U47671,C200,Horror,78,2021-08-04,No
L41199,U44549,C772,Drama,62,2019-12-25,Yes
L41200,U29703,C382,Horror,69,2019-11-22,No
L41201,U20425,C401,Horror,159,2022-08-29,Yes
L41202,U44714,C127,Sci-Fi,125,2021-01-13,No
L41203,U39650,C351,Drama,16,2022-03-26,Yes
L41204,U11419,C522,Drama,174,2022-03-15,No
L41205,U30907,C678,Action,93,2022-02-18,Yes
L41206,U48325,C766,Biography,146,2020-09-08,No
L41207,U15069,C874,Biography,38,2022-08-14,Yes
L41208,U21778,C188,Drama,71,2020-12-02,No
L41209,U11983,C637,Sci-Fi,47,2021-10-19,Yes
L41210,U36038,C914,Comedy,30,2021-11-14,No
L41211,U19554,C320,Drama,106,2023-01-11,Yes
L41212,U48218,C716,Comedy,124,2019-06-02,No
L41213,U43664,C308,Comedy,49,2020-09-28,Yes
L41214,U7058,C322,Drama,34,2020-11-20,No
L41215,U27149,C796,Horror,186,2022-01-16,Yes
L41216,U23660,C953,Horror,52,2021-12-28,No
L41217,U30621,C358,Sci-Fi,123,2020-05-11,Yes
L41218,U40329,C625,Sci-Fi,89,2022-02-01,No
L41219,U2781,C568,Comedy,69,2019-06-05,Yes
L41220,U8583,C402,Biography,218,2019-08-31,No
L41221,U1662,C799,Horror,200,2022-12-31,Yes
L41222,U1556,C416,Drama,81,2023-05-31,No
L41223,U25329,C270,Comedy,56,2022-06-19,Yes
L41224,U9087,C592,Biography,219,2021-09-26,No
L41225,U3764,C748,Horror,222,2019-07-10,Yes
L41226,U4601,C420,Horror,227,2023-02-03,No
L41227,U16341,C905,Biography,70,2019-06-23,Yes
L41228,U22715,C196,Drama,222,2020-03-28,No
L41229,U18312,C732,Action,205,2022-01-14,Yes
L41230,U30770,C344,Comedy,234,2022-12-20,No
L41231,U47580,C371,Action,158,2020-02-18,Yes
L41232,U8924,C120,Horror,11,2020-05-06,No
L41233,U40559,C953,Horror,131,2019-12-11,Yes
L41234,U34165,C57,Horror,192,2019-09-03,No
L41235,U14754,C149,Sci-Fi,14,2022-04-10,Yes
L41236,U37814,C579,Biography,184,2022-04-24,No
L41237,U40717,C84,Biography,211,2021-04-06,Yes
L41238,U12497,C450,Biography,228,2021-07-24,No
L41239,U17886,C488,Horror,5,2020-11-03,Yes
L41240,U28940,C936,Comedy,156,2022-10-22,No
L41241,U16506,C620,Biography,175,2020-12-11,Yes
L41242,U545,C469,Horror,185,2022-07-03,No
L41243,U31077,C880,Action,199,2021-12-01,Yes
L41244,U1880,C905,Biography,13,2020-04-05,No
L41245,U2551,C557,Biography,159,2023-01-04,Yes
L41246,U47777,C541,Horror,1,2020-01-30,No
L41247,U25686,C881,Sci-Fi,109,2021-01-04,Yes
L41248,U21573,C609,Action,161,2022-09-19,No
L41249,U21576,C179,Horror,156,2020-05-29,Yes
L41250,U22571,C857,Sci-Fi,190,2022-01-09,No
L41251,U31299,C357,Biography,127,2022-06-30,Yes
L41252,U34423,C799,Horror,21,2022-06-09,No
L41253,U45975,C17,Sci-Fi,15,2022-09-15,Yes
L41254,U42942,C751,Comedy,29,2020-09-27,No
L41255,U28323,C51,Horror,163,2022-09-29,Yes
L41256,U5622,C528,Sci-Fi,63,2020-05-28,No
L41257,U36069,C665,Drama,113,2019-09-16,Yes
L41258,U17707,C713,Biography,136,2020-08-30,No
L41259,U14493,C959,Sci-Fi,217,2023-04-11,Yes
L41260,U34250,C467,Comedy,52,2022-02-12,No
L41261,U33116,C944,Drama,54,2019-11-27,Yes
L41262,U42626,C414,Comedy,182,2019-02-08,No
L41263,U25125,C394,Biography,150,2021-12-01,Yes
L41264,U40308,C56,Action,1,2021-02-21,No
L41265,U10957,C96,Horror,121,2022-02-01,Yes
L41266,U33201,C493,Action,216,2019-05-29,No
L41267,U13611,C736,Sci-Fi,202,2021-03-12,Yes
L41268,U37039,C673,Action,123,2022-02-06,No
L41269,U30105,C71,Sci-Fi,167,2022-08-31,Yes
L41270,U39561,C756,Action,47,2020-09-04,No
L41271,U14248,C863,Biography,84,2021-06-28,Yes
L41272,U22657,C69,Drama,101,2020-06-01,No
L41273,U41994,C711,Horror,48,2021-02-18,Yes
L41274,U29109,C854,Action,47,2022-11-29,No
L41275,U14295,C918,Horror,81,2022-11-02,Yes
L41276,U47891,C362,Drama,66,2020-12-22,No
L41277,U9182,C598,Horror,79,2019-08-05,Yes
L41278,U39481,C486,Biography,126,2023-06-09,No
L41279,U5925,C608,Drama,206,2024-06-28,Yes
L41280,U39651,C996,Action,98,2019-06-24,No
L41281,U39320,C591,Action,10,2021-05-19,Yes
L41282,U47774,C665,Drama,165,2022-02-02,No
L41283,U21588,C495,Horror,125,2022-02-03,Yes
L41284,U36558,C216,Biography,31,2023-04-11,No
L41285,U26883,C666,Sci-Fi,42,2020-09-26,Yes
L41286,U21943,C587,Drama,45,2019-10-14,No
L41287,U28248,C817,Sci-Fi,98,2022-10-15,Yes
L41288,U19074,C753,Biography,117,2022-12-17,No
L41289,U6853,C448,Horror,129,2021-03-20,Yes
L41290,U16837,C230,Action,119,2019-03-30,No
L41291,U16937,C193,Horror,189,2022-04-01,Yes
L41292,U45536,C627,Drama,162,2019-02-26,No
L41293,U48806,C981,Horror,181,2023-02-12,Yes
L41294,U411,C883,Sci-Fi,8,2021-09-15,No
L41295,U24105,C236,Comedy,92,2021-02-20,Yes
L41296,U35531,C196,Drama,230,2021-03-12,No
L41297,U8190,C633,Horror,222,2022-09-20,Yes
L41298,U45330,C405,Horror,136,2021-12-16,No
L41299,U10366,C460,Horror,231,2019-10-20,Yes
L41300,U23729,C841,Horror,5,2021-07-31,No
L41301,U3975,C759,Biography,90,2020-04-14,Yes
L41302,U47386,C203,Sci-Fi,68,2019-10-27,No
L41303,U429,C85,Biography,217,2021-11-15,Yes
L41304,U40553,C962,Biography,94,2020-07-08,No
L41305,U8304,C623,Comedy,83,2022-08-22,Yes
L41306,U34939,C562,Action,3,2021-07-13,No
L41307,U5195,C306,Horror,227,2020-07-20,Yes
L41308,U10866,C288,Biography,154,2023-11-24,No
L41309,U14302,C402,Biography,100,2020-04-26,Yes
L41310,U12942,C192,Biography,224,2020-09-09,No
L41311,U3366,C338,Horror,159,2020-10-28,Yes
L41312,U48250,C846,Biography,11,2020-04-18,No
L41313,U42775,C540,Comedy,121,2022-07-28,Yes
L41314,U41006,C589,Action,129,2021-06-27,No
L41315,U5197,C88,Sci-Fi,107,2019-04-26,Yes
L41316,U10374,C340,Horror,74,2020-06-24,No
L41317,U7161,C559,Biography,171,2023-05-02,Yes
L41318,U27454,C101,Drama,98,2022-12-27,No
L41319,U5516,C609,Action,166,2019-03-14,Yes
L41320,U20459,C69,Drama,24,2021-05-28,No
L41321,U28831,C491,Action,32,2022-08-22,Yes
L41322,U30322,C359,Horror,210,2022-01-21,No
L41323,U6574,C601,Action,127,2020-10-21,Yes
L41324,U912,C6,Sci-Fi,38,2021-10-02,No
L41325,U31571,C486,Biography,111,2023-06-09,Yes
L41326,U41866,C116,Drama,136,2020-12-11,No
L41327,U3861,C87,Sci-Fi,16,2020-05-26,Yes
L41328,U7825,C90,Biography,202,2021-11-06,No
L41329,U44933,C740,Sci-Fi,189,2021-01-20,Yes
L41330,U45313,C368,Comedy,92,2021-11-08,No
L41331,U29629,C53,Biography,63,2024-07-11,Yes
L41332,U49233,C327,Drama,26,2021-11-12,No
L41333,U11012,C871,Biography,79,2020-03-05,Yes
L41334,U21292,C42,Comedy,79,2023-02-24,No
L41335,U39530,C277,Drama,179,2022-06-09,Yes
L41336,U15759,C825,Comedy,43,2021-08-25,No
L41337,U18189,C26,Biography,174,2022-06-17,Yes
L41338,U46658,C484,Sci-Fi,90,2022-09-01,No
L41339,U7527,C798,Sci-Fi,149,2021-12-07,Yes
L41340,U49605,C449,Horror,28,2019-05-06,No
L41341,U28367,C519,Sci-Fi,157,2020-05-19,Yes
L41342,U20305,C409,Biography,124,2022-02-15,No
L41343,U13023,C483,Action,239,2019-02-06,Yes
L41344,U26727,C404,Horror,24,2019-10-22,No
L41345,U21333,C544,Drama,226,2021-06-02,Yes
L41346,U18926,C993,Comedy,170,2019-10-05,No
L41347,U12017,C895,Comedy,91,2020-07-22,Yes
L41348,U27452,C663,Biography,14,2022-05-04,No
L41349,U1005,C575,Drama,212,2022-03-04,Yes
L41350,U30691,C317,Biography,181,2020-04-17,No
L41351,U31028,C292,Biography,47,2021-04-04,Yes
L41352,U22813,C855,Biography,234,2020-12-14,No
L41353,U43537,C377,Action,157,2022-04-15,Yes
L41354,U36303,C384,Comedy,164,2022-07-25,No
L41355,U8502,C865,Horror,190,2021-10-09,Yes
L41356,U7443,C885,Comedy,54,2021-02-10,No
L41357,U16514,C177,Comedy,170,2019-12-23,Yes
L41358,U5036,C589,Action,101,2021-01-03,No
L41359,U33471,C502,Sci-Fi,217,2021-04-23,Yes
L41360,U14989,C326,Horror,196,2020-02-28,No
L41361,U11815,C421,Comedy,176,2019-09-17,Yes
